run   time   Entrants   Price   Total_Output   Avg_Output   Min_Output   Max_Output   Avg_MCosts   Min_MCosts   Max_MCosts   Avg_Profits   Min_Profits   Max_Profits   Avg_Rule
82   89   5   0.104  0.482   0.096   0.027   0.148   0.422   0.370   0.491   0.012   0.001   0.022   0.400 
82   90   5   0.104  0.482   0.096   0.027   0.148   0.422   0.370   0.491   0.012   0.001   0.022   0.400 
82   91   5   0.104  0.482   0.096   0.027   0.148   0.422   0.370   0.491   0.012   0.001   0.022   0.400 
82   92   5   0.104  0.482   0.096   0.027   0.148   0.422   0.370   0.491   0.012   0.001   0.022   0.400 
82   93   5   0.104  0.482   0.096   0.027   0.148   0.422   0.370   0.491   0.012   0.001   0.022   0.400 
82   94   5   0.104  0.482   0.096   0.027   0.148   0.422   0.370   0.491   0.012   0.001   0.022   0.400 
82   95   5   0.104  0.482   0.096   0.027   0.148   0.422   0.370   0.491   0.012   0.001   0.022   0.400 
82   96   5   0.104  0.482   0.096   0.027   0.148   0.422   0.370   0.491   0.012   0.001   0.022   0.400 
82   97   5   0.104  0.482   0.096   0.027   0.148   0.422   0.370   0.491   0.012   0.001   0.022   0.400 
82   98   5   0.104  0.482   0.096   0.027   0.148   0.422   0.370   0.491   0.012   0.001   0.022   0.400 
82   99   5   0.104  0.482   0.096   0.027   0.148   0.422   0.370   0.491   0.012   0.001   0.022   0.400 
82   100   5   0.104  0.482   0.096   0.027   0.148   0.422   0.370   0.491   0.012   0.001   0.022   0.400 
83   1   2   0.410  0.179   0.090   0.089   0.090   0.731   0.731   0.732   0.008   0.008   0.008   1.000 
83   2   2   0.396  0.208   0.104   0.062   0.146   0.689   0.647   0.731   0.013   0.004   0.021   1.000 
83   3   2   0.396  0.208   0.104   0.062   0.146   0.689   0.647   0.731   0.013   0.004   0.021   1.000 
83   4   2   0.396  0.209   0.104   0.065   0.144   0.687   0.647   0.727   0.012   0.004   0.021   1.000 
83   5   3   0.252  0.245   0.082   0.060   0.108   0.674   0.647   0.696   0.007   0.004   0.012   1.000 
83   6   3   0.252  0.245   0.082   0.061   0.108   0.673   0.647   0.694   0.007   0.004   0.012   1.000 
83   7   4   0.187  0.254   0.063   0.023   0.100   0.683   0.647   0.723   0.005   0.001   0.010   0.750 
83   8   4   0.182  0.274   0.068   0.044   0.104   0.658   0.623   0.683   0.005   0.002   0.011   0.750 
83   9   4   0.182  0.274   0.068   0.044   0.104   0.658   0.623   0.683   0.005   0.002   0.011   0.750 
83   10   4   0.182  0.274   0.068   0.044   0.104   0.658   0.623   0.683   0.005   0.002   0.011   0.750 
83   11   4   0.180  0.279   0.070   0.032   0.111   0.651   0.610   0.689   0.006   0.001   0.012   0.750 
83   12   5   0.145  0.277   0.055   0.007   0.113   0.667   0.610   0.715   0.005   0.000   0.013   0.800 
83   13   5   0.143  0.283   0.057   0.028   0.107   0.660   0.610   0.688   0.004   0.001   0.011   0.800 
83   14   5   0.142  0.290   0.058   0.022   0.100   0.651   0.610   0.688   0.004   0.000   0.010   0.800 
83   15   5   0.142  0.290   0.058   0.022   0.100   0.651   0.610   0.688   0.004   0.000   0.010   0.800 
83   16   6   0.117  0.298   0.050   0.011   0.093   0.653   0.610   0.692   0.003   0.000   0.009   0.833 
83   17   6   0.117  0.298   0.050   0.011   0.093   0.653   0.610   0.692   0.003   0.000   0.009   0.833 
83   18   5   0.142  0.292   0.058   0.017   0.099   0.650   0.610   0.692   0.004   0.000   0.010   0.800 
83   19   5   0.142  0.292   0.058   0.017   0.099   0.650   0.610   0.692   0.004   0.000   0.010   0.800 
83   20   4   0.181  0.277   0.069   0.031   0.113   0.654   0.610   0.692   0.006   0.001   0.013   0.750 
83   21   6   0.117  0.299   0.050   0.019   0.091   0.651   0.610   0.683   0.003   0.000   0.008   0.500 
83   22   6   0.116  0.302   0.050   0.016   0.088   0.648   0.610   0.683   0.003   0.000   0.008   0.500 
83   23   6   0.116  0.302   0.050   0.016   0.088   0.648   0.610   0.683   0.003   0.000   0.008   0.500 
83   24   6   0.116  0.302   0.050   0.016   0.088   0.648   0.610   0.683   0.003   0.000   0.008   0.500 
83   25   6   0.116  0.302   0.050   0.016   0.088   0.648   0.610   0.683   0.003   0.000   0.008   0.500 
83   26   6   0.116  0.302   0.050   0.016   0.088   0.648   0.610   0.683   0.003   0.000   0.008   0.500 
83   27   6   0.116  0.302   0.050   0.016   0.088   0.648   0.610   0.683   0.003   0.000   0.008   0.500 
83   28   6   0.116  0.302   0.050   0.016   0.088   0.648   0.610   0.683   0.003   0.000   0.008   0.500 
83   29   6   0.116  0.302   0.050   0.016   0.088   0.648   0.610   0.683   0.003   0.000   0.008   0.500 
83   30   6   0.116  0.302   0.050   0.016   0.088   0.648   0.610   0.683   0.003   0.000   0.008   0.500 
83   31   6   0.116  0.302   0.050   0.016   0.088   0.648   0.610   0.683   0.003   0.000   0.008   0.500 
83   32   6   0.116  0.302   0.050   0.016   0.088   0.648   0.610   0.683   0.003   0.000   0.008   0.500 
83   33   6   0.116  0.302   0.050   0.016   0.088   0.648   0.610   0.683   0.003   0.000   0.008   0.500 
83   34   6   0.116  0.302   0.050   0.016   0.088   0.648   0.610   0.683   0.003   0.000   0.008   0.500 
83   35   5   0.141  0.295   0.059   0.023   0.096   0.647   0.610   0.683   0.004   0.001   0.009   0.400 
83   36   6   0.116  0.302   0.050   0.016   0.089   0.648   0.610   0.683   0.003   0.000   0.008   0.500 
83   37   7   0.100  0.303   0.043   0.011   0.087   0.654   0.610   0.686   0.003   0.000   0.008   0.571 
83   38   6   0.116  0.302   0.050   0.016   0.089   0.648   0.610   0.683   0.003   0.000   0.008   0.500 
83   39   6   0.116  0.302   0.050   0.016   0.089   0.648   0.610   0.683   0.003   0.000   0.008   0.500 
83   40   6   0.117  0.297   0.049   0.014   0.093   0.654   0.610   0.689   0.004   0.000   0.009   0.500 
83   41   6   0.117  0.297   0.049   0.014   0.093   0.654   0.610   0.689   0.004   0.000   0.009   0.500 
83   42   5   0.141  0.295   0.059   0.023   0.096   0.647   0.610   0.683   0.004   0.001   0.009   0.400 
83   43   5   0.141  0.295   0.059   0.023   0.096   0.647   0.610   0.683   0.004   0.001   0.009   0.400 
83   44   5   0.141  0.295   0.059   0.023   0.096   0.647   0.610   0.683   0.004   0.001   0.009   0.400 
83   45   5   0.141  0.295   0.059   0.023   0.096   0.647   0.610   0.683   0.004   0.001   0.009   0.400 
83   46   6   0.116  0.302   0.050   0.015   0.088   0.648   0.610   0.683   0.003   0.000   0.008   0.500 
83   47   6   0.117  0.301   0.050   0.017   0.089   0.649   0.610   0.683   0.003   0.000   0.008   0.500 
83   48   6   0.115  0.313   0.052   0.005   0.108   0.635   0.579   0.683   0.004   0.000   0.012   0.500 
83   49   5   0.140  0.300   0.060   0.018   0.121   0.640   0.579   0.683   0.005   0.000   0.015   0.400 
83   50   5   0.140  0.300   0.060   0.018   0.121   0.640   0.579   0.683   0.005   0.000   0.015   0.400 
83   51   5   0.142  0.289   0.058   0.029   0.133   0.654   0.579   0.683   0.005   0.001   0.018   0.400 
83   52   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   53   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   54   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   55   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   56   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   57   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   58   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   59   5   0.144  0.282   0.056   0.004   0.139   0.661   0.579   0.714   0.005   0.000   0.019   0.400 
83   60   5   0.141  0.293   0.059   0.024   0.128   0.648   0.579   0.683   0.005   0.001   0.016   0.400 
83   61   5   0.141  0.293   0.059   0.024   0.128   0.648   0.579   0.683   0.005   0.001   0.016   0.400 
83   62   5   0.141  0.293   0.059   0.024   0.128   0.648   0.579   0.683   0.005   0.001   0.016   0.400 
83   63   5   0.144  0.282   0.056   0.002   0.139   0.662   0.579   0.716   0.005   0.000   0.019   0.400 
83   64   5   0.144  0.282   0.056   0.002   0.139   0.662   0.579   0.716   0.005   0.000   0.019   0.400 
83   65   5   0.144  0.282   0.056   0.002   0.139   0.662   0.579   0.716   0.005   0.000   0.019   0.400 
83   66   5   0.144  0.282   0.056   0.002   0.139   0.662   0.579   0.716   0.005   0.000   0.019   0.400 
83   67   5   0.143  0.284   0.057   0.010   0.137   0.660   0.579   0.706   0.005   0.000   0.019   0.400 
83   68   5   0.143  0.284   0.057   0.010   0.137   0.660   0.579   0.706   0.005   0.000   0.019   0.400 
83   69   5   0.143  0.284   0.057   0.010   0.137   0.660   0.579   0.706   0.005   0.000   0.019   0.400 
83   70   5   0.143  0.284   0.057   0.010   0.137   0.660   0.579   0.706   0.005   0.000   0.019   0.400 
83   71   5   0.143  0.284   0.057   0.010   0.137   0.660   0.579   0.706   0.005   0.000   0.019   0.400 
83   72   5   0.143  0.284   0.057   0.010   0.137   0.660   0.579   0.706   0.005   0.000   0.019   0.400 
83   73   5   0.143  0.284   0.057   0.010   0.137   0.660   0.579   0.706   0.005   0.000   0.019   0.400 
83   74   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   75   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   76   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   77   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   78   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   79   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   80   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   81   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   82   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   83   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   84   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   85   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   86   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   87   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   88   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   89   4   0.180  0.282   0.070   0.036   0.139   0.648   0.579   0.683   0.007   0.001   0.019   0.250 
83   90   5   0.143  0.283   0.057   0.007   0.138   0.661   0.579   0.711   0.005   0.000   0.019   0.200 
83   91   5   0.142  0.288   0.058   0.030   0.133   0.655   0.579   0.683   0.005   0.001   0.018   0.200 
83   92   5   0.142  0.290   0.058   0.028   0.131   0.653   0.579   0.683   0.005   0.001   0.017   0.200 
83   93   5   0.142  0.290   0.058   0.028   0.131   0.653   0.579   0.683   0.005   0.001   0.017   0.200 
83   94   5   0.138  0.310   0.062   0.008   0.141   0.628   0.550   0.683   0.007   0.000   0.020   0.200 
83   95   5   0.140  0.299   0.060   0.018   0.151   0.641   0.550   0.683   0.006   0.000   0.023   0.200 
83   96   5   0.141  0.294   0.059   0.023   0.156   0.647   0.550   0.683   0.006   0.001   0.024   0.200 
83   97   5   0.141  0.294   0.059   0.023   0.156   0.647   0.550   0.683   0.006   0.001   0.024   0.200 
83   98   6   0.117  0.299   0.050   0.019   0.151   0.651   0.550   0.683   0.005   0.000   0.023   0.333 
83   99   5   0.141  0.294   0.059   0.023   0.156   0.647   0.550   0.683   0.006   0.001   0.024   0.200 
83   100   5   0.141  0.294   0.059   0.023   0.156   0.647   0.550   0.683   0.006   0.001   0.024   0.200 
84   1   3   0.272  0.183   0.061   0.047   0.070   0.756   0.748   0.770   0.004   0.002   0.005   0.667 
84   2   4   0.202  0.193   0.048   0.021   0.077   0.758   0.729   0.785   0.003   0.000   0.006   0.750 
84   3   4   0.202  0.193   0.048   0.021   0.077   0.758   0.729   0.785   0.003   0.000   0.006   0.750 
84   4   4   0.202  0.194   0.048   0.024   0.077   0.758   0.729   0.782   0.003   0.001   0.006   0.750 
84   5   4   0.194  0.223   0.056   0.004   0.144   0.721   0.633   0.773   0.006   0.000   0.021   0.750 
84   6   3   0.259  0.223   0.074   0.030   0.145   0.703   0.633   0.748   0.008   0.001   0.021   0.667 
84   7   4   0.189  0.246   0.061   0.006   0.121   0.693   0.633   0.748   0.006   0.000   0.015   0.750 
84   8   3   0.253  0.241   0.080   0.012   0.126   0.679   0.633   0.748   0.009   0.000   0.016   0.667 
84   9   3   0.253  0.241   0.080   0.012   0.126   0.679   0.633   0.748   0.009   0.000   0.016   0.667 
84   10   4   0.188  0.248   0.062   0.004   0.119   0.690   0.633   0.748   0.006   0.000   0.014   0.750 
84   11   4   0.188  0.248   0.062   0.004   0.119   0.690   0.633   0.748   0.006   0.000   0.014   0.750 
84   12   3   0.259  0.224   0.075   0.028   0.143   0.701   0.633   0.748   0.008   0.001   0.021   0.667 
84   13   4   0.190  0.238   0.060   0.012   0.129   0.702   0.633   0.750   0.006   0.000   0.017   0.750 
84   14   4   0.190  0.238   0.060   0.012   0.129   0.702   0.633   0.750   0.006   0.000   0.017   0.750 
84   15   3   0.261  0.217   0.072   0.033   0.150   0.710   0.633   0.750   0.008   0.001   0.022   0.667 
84   16   4   0.194  0.223   0.056   0.024   0.144   0.721   0.633   0.753   0.006   0.001   0.021   0.750 
84   17   4   0.195  0.221   0.055   0.021   0.146   0.723   0.633   0.758   0.006   0.000   0.021   0.750 
84   18   4   0.189  0.245   0.061   0.007   0.122   0.694   0.633   0.748   0.006   0.000   0.015   0.750 
84   19   4   0.190  0.240   0.060   0.012   0.127   0.700   0.633   0.748   0.005   0.000   0.016   0.750 
84   20   4   0.188  0.248   0.062   0.004   0.119   0.690   0.633   0.748   0.006   0.000   0.014   0.750 
84   21   4   0.194  0.226   0.056   0.003   0.141   0.718   0.633   0.771   0.006   0.000   0.020   0.750 
84   22   3   0.249  0.254   0.085   0.028   0.113   0.661   0.633   0.718   0.009   0.001   0.013   1.000 
84   23   3   0.249  0.254   0.085   0.028   0.113   0.661   0.633   0.718   0.009   0.001   0.013   1.000 
84   24   3   0.249  0.254   0.085   0.028   0.113   0.661   0.633   0.718   0.009   0.001   0.013   1.000 
84   25   3   0.249  0.254   0.085   0.028   0.113   0.661   0.633   0.718   0.009   0.001   0.013   1.000 
84   26   3   0.249  0.254   0.085   0.028   0.113   0.661   0.633   0.718   0.009   0.001   0.013   1.000 
84   27   3   0.249  0.254   0.085   0.028   0.113   0.661   0.633   0.718   0.009   0.001   0.013   1.000 
84   28   3   0.249  0.254   0.085   0.028   0.113   0.661   0.633   0.718   0.009   0.001   0.013   1.000 
84   29   3   0.249  0.254   0.085   0.028   0.113   0.661   0.633   0.718   0.009   0.001   0.013   1.000 
84   30   3   0.249  0.252   0.084   0.022   0.115   0.664   0.633   0.726   0.009   0.000   0.013   1.000 
84   31   5   0.146  0.269   0.054   0.006   0.099   0.678   0.633   0.726   0.004   0.000   0.010   1.000 
84   32   4   0.183  0.269   0.067   0.005   0.098   0.663   0.633   0.726   0.006   0.000   0.010   1.000 
84   33   4   0.186  0.257   0.064   0.017   0.110   0.678   0.633   0.726   0.006   0.000   0.012   1.000 
84   34   3   0.249  0.252   0.084   0.022   0.115   0.664   0.633   0.726   0.009   0.000   0.013   1.000 
84   35   4   0.184  0.262   0.066   0.012   0.105   0.672   0.633   0.726   0.006   0.000   0.011   1.000 
84   36   3   0.248  0.255   0.085   0.031   0.112   0.660   0.633   0.714   0.009   0.001   0.013   1.000 
84   37   3   0.248  0.255   0.085   0.031   0.112   0.660   0.633   0.714   0.009   0.001   0.013   1.000 
84   38   4   0.181  0.277   0.069   0.035   0.090   0.653   0.633   0.688   0.005   0.001   0.008   1.000 
84   39   5   0.140  0.302   0.060   0.010   0.138   0.637   0.560   0.688   0.006   0.000   0.019   0.800 
84   40   4   0.175  0.300   0.075   0.027   0.140   0.624   0.560   0.673   0.007   0.001   0.020   0.750 
84   41   4   0.179  0.286   0.071   0.009   0.154   0.643   0.560   0.705   0.008   0.000   0.024   0.750 
84   42   4   0.179  0.286   0.071   0.009   0.154   0.643   0.560   0.705   0.008   0.000   0.024   0.750 
84   43   4   0.179  0.286   0.071   0.009   0.154   0.643   0.560   0.705   0.008   0.000   0.024   0.750 
84   44   3   0.245  0.266   0.089   0.029   0.175   0.646   0.560   0.705   0.012   0.001   0.031   0.667 
84   45   3   0.245  0.266   0.089   0.029   0.175   0.646   0.560   0.705   0.012   0.001   0.031   0.667 
84   46   2   0.372  0.256   0.128   0.071   0.184   0.616   0.560   0.673   0.020   0.005   0.034   0.500 
84   47   3   0.247  0.259   0.086   0.008   0.182   0.655   0.560   0.733   0.013   0.000   0.033   0.667 
84   48   3   0.247  0.259   0.086   0.008   0.182   0.655   0.560   0.733   0.013   0.000   0.033   0.667 
84   49   2   0.372  0.256   0.128   0.071   0.184   0.616   0.560   0.673   0.020   0.005   0.034   0.500 
84   50   2   0.372  0.256   0.128   0.071   0.184   0.616   0.560   0.673   0.020   0.005   0.034   0.500 
84   51   2   0.372  0.256   0.128   0.071   0.184   0.616   0.560   0.673   0.020   0.005   0.034   0.500 
84   52   2   0.372  0.256   0.128   0.071   0.184   0.616   0.560   0.673   0.020   0.005   0.034   0.500 
84   53   2   0.372  0.256   0.128   0.071   0.184   0.616   0.560   0.673   0.020   0.005   0.034   0.500 
84   54   3   0.245  0.266   0.089   0.032   0.174   0.645   0.560   0.702   0.012   0.001   0.030   0.333 
84   55   3   0.245  0.266   0.089   0.032   0.174   0.645   0.560   0.702   0.012   0.001   0.030   0.333 
84   56   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   57   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   58   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   59   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   60   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   61   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   62   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   63   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   64   4   0.177  0.293   0.073   0.010   0.147   0.634   0.560   0.697   0.008   0.000   0.022   0.500 
84   65   4   0.177  0.293   0.073   0.010   0.147   0.634   0.560   0.697   0.008   0.000   0.022   0.500 
84   66   4   0.176  0.297   0.074   0.025   0.144   0.629   0.560   0.678   0.008   0.001   0.021   0.500 
84   67   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   68   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   69   4   0.177  0.292   0.073   0.006   0.148   0.635   0.560   0.702   0.008   0.000   0.022   0.500 
84   70   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   71   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   72   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   73   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   74   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   75   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   76   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   77   4   0.177  0.293   0.073   0.010   0.147   0.634   0.560   0.697   0.008   0.000   0.022   0.500 
84   78   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   79   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   80   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   81   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   82   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   83   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   84   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   85   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   86   4   0.174  0.304   0.076   0.024   0.137   0.621   0.560   0.673   0.008   0.001   0.019   0.500 
84   87   4   0.172  0.312   0.078   0.016   0.129   0.610   0.560   0.673   0.008   0.000   0.017   0.500 
84   88   4   0.172  0.312   0.078   0.016   0.129   0.610   0.560   0.673   0.008   0.000   0.017   0.500 
84   89   4   0.172  0.312   0.078   0.016   0.129   0.610   0.560   0.673   0.008   0.000   0.017   0.500 
84   90   4   0.172  0.312   0.078   0.016   0.129   0.610   0.560   0.673   0.008   0.000   0.017   0.500 
84   91   4   0.172  0.312   0.078   0.016   0.129   0.610   0.560   0.673   0.008   0.000   0.017   0.500 
84   92   4   0.174  0.302   0.076   0.025   0.138   0.622   0.560   0.673   0.008   0.001   0.019   0.500 
84   93   4   0.175  0.298   0.075   0.029   0.142   0.627   0.560   0.673   0.008   0.001   0.020   0.500 
84   94   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   95   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   96   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
84   97   4   0.177  0.291   0.073   0.002   0.149   0.636   0.560   0.707   0.009   0.000   0.022   0.500 
84   98   4   0.177  0.291   0.073   0.002   0.149   0.636   0.560   0.707   0.009   0.000   0.022   0.500 
84   99   4   0.177  0.291   0.073   0.002   0.149   0.636   0.560   0.707   0.009   0.000   0.022   0.500 
84   100   3   0.236  0.291   0.097   0.037   0.150   0.613   0.560   0.673   0.012   0.001   0.022   0.333 
85   1   1   0.895  0.105   0.105   0.105   0.105   0.789   0.789   0.789   0.011   0.011   0.011   1.000 
85   2   1   0.895  0.105   0.105   0.105   0.105   0.789   0.789   0.789   0.011   0.011   0.011   1.000 
85   3   1   0.895  0.105   0.105   0.105   0.105   0.789   0.789   0.789   0.011   0.011   0.011   1.000 
85   4   2   0.403  0.194   0.097   0.016   0.178   0.708   0.627   0.789   0.016   0.000   0.032   1.000 
85   5   3   0.258  0.226   0.075   0.024   0.147   0.699   0.627   0.750   0.008   0.001   0.022   1.000 
85   6   4   0.185  0.260   0.065   0.025   0.113   0.675   0.627   0.715   0.005   0.001   0.013   0.500 
85   7   4   0.184  0.264   0.066   0.021   0.113   0.670   0.624   0.716   0.006   0.000   0.013   0.500 
85   8   5   0.149  0.257   0.051   0.000   0.119   0.691   0.624   0.743   0.005   0.000   0.014   0.400 
85   9   3   0.234  0.298   0.099   0.043   0.178   0.603   0.524   0.660   0.013   0.002   0.032   0.333 
85   10   3   0.229  0.313   0.104   0.063   0.163   0.583   0.524   0.625   0.013   0.004   0.027   0.333 
85   11   3   0.229  0.313   0.104   0.063   0.163   0.583   0.524   0.625   0.013   0.004   0.027   0.333 
85   12   3   0.236  0.291   0.097   0.023   0.184   0.612   0.524   0.686   0.014   0.001   0.034   0.000 
85   13   3   0.236  0.291   0.097   0.023   0.184   0.612   0.524   0.686   0.014   0.001   0.034   0.000 
85   14   4   0.175  0.300   0.075   0.012   0.175   0.625   0.524   0.687   0.010   0.000   0.031   0.000 
85   15   3   0.219  0.342   0.114   0.003   0.205   0.544   0.454   0.655   0.020   0.000   0.042   0.000 
85   16   3   0.219  0.342   0.114   0.003   0.205   0.544   0.454   0.655   0.020   0.000   0.042   0.000 
85   17   3   0.219  0.342   0.114   0.003   0.205   0.544   0.454   0.655   0.020   0.000   0.042   0.000 
85   18   3   0.219  0.342   0.114   0.003   0.205   0.544   0.454   0.655   0.020   0.000   0.042   0.000 
85   19   3   0.219  0.342   0.114   0.003   0.205   0.544   0.454   0.655   0.020   0.000   0.042   0.000 
85   20   3   0.219  0.342   0.114   0.003   0.205   0.544   0.454   0.655   0.020   0.000   0.042   0.000 
85   21   3   0.219  0.342   0.114   0.003   0.205   0.544   0.454   0.655   0.020   0.000   0.042   0.000 
85   22   3   0.219  0.342   0.114   0.003   0.205   0.544   0.454   0.655   0.020   0.000   0.042   0.000 
85   23   3   0.219  0.342   0.114   0.003   0.205   0.544   0.454   0.655   0.020   0.000   0.042   0.000 
85   24   3   0.211  0.368   0.123   0.081   0.178   0.510   0.454   0.551   0.017   0.007   0.032   0.000 
85   25   3   0.211  0.368   0.123   0.081   0.178   0.510   0.454   0.551   0.017   0.007   0.032   0.000 
85   26   3   0.211  0.368   0.123   0.081   0.178   0.510   0.454   0.551   0.017   0.007   0.032   0.000 
85   27   3   0.207  0.380   0.127   0.096   0.167   0.494   0.454   0.524   0.017   0.009   0.028   0.000 
85   28   3   0.207  0.380   0.127   0.096   0.167   0.494   0.454   0.524   0.017   0.009   0.028   0.000 
85   29   3   0.207  0.380   0.127   0.096   0.167   0.494   0.454   0.524   0.017   0.009   0.028   0.000 
85   30   3   0.207  0.380   0.127   0.096   0.167   0.494   0.454   0.524   0.017   0.009   0.028   0.000 
85   31   3   0.207  0.380   0.127   0.096   0.167   0.494   0.454   0.524   0.017   0.009   0.028   0.000 
85   32   3   0.207  0.380   0.127   0.096   0.167   0.494   0.454   0.524   0.017   0.009   0.028   0.000 
85   33   3   0.207  0.380   0.127   0.096   0.167   0.494   0.454   0.524   0.017   0.009   0.028   0.000 
85   34   3   0.207  0.380   0.127   0.096   0.167   0.494   0.454   0.524   0.017   0.009   0.028   0.000 
85   35   3   0.207  0.380   0.127   0.096   0.167   0.494   0.454   0.524   0.017   0.009   0.028   0.000 
85   36   3   0.207  0.380   0.127   0.096   0.167   0.494   0.454   0.524   0.017   0.009   0.028   0.000 
85   37   3   0.207  0.380   0.127   0.096   0.167   0.494   0.454   0.524   0.017   0.009   0.028   0.000 
85   38   3   0.207  0.380   0.127   0.096   0.167   0.494   0.454   0.524   0.017   0.009   0.028   0.000 
85   39   3   0.207  0.380   0.127   0.096   0.167   0.494   0.454   0.524   0.017   0.009   0.028   0.000 
85   40   3   0.207  0.380   0.127   0.096   0.167   0.494   0.454   0.524   0.017   0.009   0.028   0.000 
