run	time	firm	entrant	price	output	mcosts	profits	rule	N	K	firms	theta	global	rule_pram
2	50	9	1	0.409	0.129	0.280	0.017	0.00	20	4	20	0.54	0.222	0.809
2	50	10	0	0.000	0.000	0.641	0.000	0.00	20	4	20	0.54	0.222	0.809
2	50	11	1	0.409	0.161	0.248	0.026	0.00	20	4	20	0.54	0.222	0.809
2	50	12	1	0.409	0.268	0.141	0.072	0.00	20	4	20	0.54	0.222	0.809
2	50	13	0	0.000	0.000	0.593	0.000	0.00	20	4	20	0.54	0.222	0.809
2	50	14	0	0.000	0.000	0.610	0.000	1.00	20	4	20	0.54	0.222	0.809
2	50	15	0	0.000	0.000	0.624	0.000	0.00	20	4	20	0.54	0.222	0.809
2	50	16	0	0.000	0.000	0.717	0.000	0.00	20	4	20	0.54	0.222	0.809
2	50	17	0	0.000	0.000	0.674	0.000	1.00	20	4	20	0.54	0.222	0.809
2	50	18	0	0.000	0.000	0.597	0.000	0.00	20	4	20	0.54	0.222	0.809
2	50	19	0	0.000	0.000	0.664	0.000	0.00	20	4	20	0.54	0.222	0.809
2	50	20	0	0.000	0.000	0.663	0.000	0.00	20	4	20	0.54	0.222	0.809
2	51	1	0	0.000	0.000	0.662	0.000	0.00	20	4	20	0.54	0.222	0.809
2	51	2	0	0.000	0.000	0.629	0.000	1.00	20	4	20	0.54	0.222	0.809
2	51	3	1	0.407	0.031	0.376	0.001	0.00	20	4	20	0.54	0.222	0.809
2	51	4	0	0.000	0.000	0.594	0.000	1.00	20	4	20	0.54	0.222	0.809
2	51	5	0	0.000	0.000	0.637	0.000	1.00	20	4	20	0.54	0.222	0.809
2	51	6	0	0.000	0.000	0.584	0.000	0.00	20	4	20	0.54	0.222	0.809
2	51	7	0	0.000	0.000	0.726	0.000	0.00	20	4	20	0.54	0.222	0.809
2	51	8	0	0.000	0.000	0.693	0.000	0.00	20	4	20	0.54	0.222	0.809
2	51	9	1	0.407	0.137	0.270	0.019	0.00	20	4	20	0.54	0.222	0.809
2	51	10	0	0.000	0.000	0.641	0.000	0.00	20	4	20	0.54	0.222	0.809
2	51	11	1	0.407	0.159	0.248	0.025	0.00	20	4	20	0.54	0.222	0.809
2	51	12	1	0.407	0.266	0.141	0.071	0.00	20	4	20	0.54	0.222	0.809
2	51	13	0	0.000	0.000	0.593	0.000	0.00	20	4	20	0.54	0.222	0.809
2	51	14	0	0.000	0.000	0.610	0.000	1.00	20	4	20	0.54	0.222	0.809
2	51	15	0	0.000	0.000	0.624	0.000	0.00	20	4	20	0.54	0.222	0.809
2	51	16	0	0.000	0.000	0.717	0.000	0.00	20	4	20	0.54	0.222	0.809
2	51	17	0	0.000	0.000	0.674	0.000	1.00	20	4	20	0.54	0.222	0.809
2	51	18	0	0.000	0.000	0.597	0.000	0.00	20	4	20	0.54	0.222	0.809
2	51	19	0	0.000	0.000	0.664	0.000	0.00	20	4	20	0.54	0.222	0.809
2	51	20	0	0.000	0.000	0.663	0.000	0.00	20	4	20	0.54	0.222	0.809
2	52	1	0	0.000	0.000	0.662	0.000	0.00	20	4	20	0.54	0.222	0.809
2	52	2	0	0.000	0.000	0.629	0.000	1.00	20	4	20	0.54	0.222	0.809
2	52	3	1	0.407	0.031	0.376	0.001	0.00	20	4	20	0.54	0.222	0.809
2	52	4	0	0.000	0.000	0.594	0.000	1.00	20	4	20	0.54	0.222	0.809
2	52	5	0	0.000	0.000	0.637	0.000	1.00	20	4	20	0.54	0.222	0.809
2	52	6	0	0.000	0.000	0.584	0.000	0.00	20	4	20	0.54	0.222	0.809
2	52	7	0	0.000	0.000	0.726	0.000	0.00	20	4	20	0.54	0.222	0.809
2	52	8	0	0.000	0.000	0.693	0.000	0.00	20	4	20	0.54	0.222	0.809
2	52	9	1	0.407	0.137	0.270	0.019	0.00	20	4	20	0.54	0.222	0.809
2	52	10	0	0.000	0.000	0.641	0.000	0.00	20	4	20	0.54	0.222	0.809
2	52	11	1	0.407	0.159	0.248	0.025	0.00	20	4	20	0.54	0.222	0.809
2	52	12	1	0.407	0.266	0.141	0.071	0.00	20	4	20	0.54	0.222	0.809
2	52	13	0	0.000	0.000	0.593	0.000	0.00	20	4	20	0.54	0.222	0.809
2	52	14	0	0.000	0.000	0.610	0.000	1.00	20	4	20	0.54	0.222	0.809
2	52	15	0	0.000	0.000	0.624	0.000	0.00	20	4	20	0.54	0.222	0.809
2	52	16	0	0.000	0.000	0.717	0.000	0.00	20	4	20	0.54	0.222	0.809
2	52	17	0	0.000	0.000	0.593	0.000	1.00	20	4	20	0.54	0.222	0.809
2	52	18	0	0.000	0.000	0.597	0.000	0.00	20	4	20	0.54	0.222	0.809
2	52	19	0	0.000	0.000	0.516	0.000	0.00	20	4	20	0.54	0.222	0.809
2	52	20	0	0.000	0.000	0.663	0.000	0.00	20	4	20	0.54	0.222	0.809
2	53	1	0	0.000	0.000	0.662	0.000	0.00	20	4	20	0.54	0.222	0.809
2	53	2	0	0.000	0.000	0.629	0.000	1.00	20	4	20	0.54	0.222	0.809
2	53	3	1	0.396	0.019	0.376	0.000	0.00	20	4	20	0.54	0.222	0.809
2	53	4	0	0.000	0.000	0.718	0.000	1.00	20	4	20	0.54	0.222	0.809
2	53	5	0	0.000	0.000	0.637	0.000	1.00	20	4	20	0.54	0.222	0.809
2	53	6	0	0.000	0.000	0.584	0.000	0.00	20	4	20	0.54	0.222	0.809
2	53	7	0	0.000	0.000	0.726	0.000	0.00	20	4	20	0.54	0.222	0.809
2	53	8	0	0.000	0.000	0.693	0.000	0.00	20	4	20	0.54	0.222	0.809
2	53	9	1	0.396	0.183	0.213	0.033	0.00	20	4	20	0.54	0.222	0.809
2	53	10	0	0.000	0.000	0.641	0.000	0.00	20	4	20	0.54	0.222	0.809
2	53	11	1	0.396	0.148	0.248	0.022	0.00	20	4	20	0.54	0.222	0.809
2	53	12	1	0.396	0.255	0.141	0.065	0.00	20	4	20	0.54	0.222	0.809
2	53	13	0	0.000	0.000	0.593	0.000	0.00	20	4	20	0.54	0.222	0.809
2	53	14	0	0.000	0.000	0.610	0.000	1.00	20	4	20	0.54	0.222	0.809
2	53	15	0	0.000	0.000	0.624	0.000	0.00	20	4	20	0.54	0.222	0.809
2	53	16	0	0.000	0.000	0.717	0.000	0.00	20	4	20	0.54	0.222	0.809
2	53	17	0	0.000	0.000	0.659	0.000	1.00	20	4	20	0.54	0.222	0.809
2	53	18	0	0.000	0.000	0.597	0.000	0.00	20	4	20	0.54	0.222	0.809
2	53	19	0	0.000	0.000	0.516	0.000	0.00	20	4	20	0.54	0.222	0.809
2	53	20	0	0.000	0.000	0.663	0.000	0.00	20	4	20	0.54	0.222	0.809
2	54	1	0	0.000	0.000	0.662	0.000	0.00	20	4	20	0.54	0.222	0.809
2	54	2	0	0.000	0.000	0.629	0.000	1.00	20	4	20	0.54	0.222	0.809
2	54	3	1	0.392	0.015	0.376	0.000	0.00	20	4	20	0.54	0.222	0.809
2	54	4	0	0.000	0.000	0.718	0.000	1.00	20	4	20	0.54	0.222	0.809
2	54	5	0	0.000	0.000	0.637	0.000	1.00	20	4	20	0.54	0.222	0.809
2	54	6	0	0.000	0.000	0.584	0.000	0.00	20	4	20	0.54	0.222	0.809
2	54	7	0	0.000	0.000	0.726	0.000	0.00	20	4	20	0.54	0.222	0.809
2	54	8	0	0.000	0.000	0.693	0.000	0.00	20	4	20	0.54	0.222	0.809
2	54	9	1	0.392	0.199	0.193	0.040	0.00	20	4	20	0.54	0.222	0.809
2	54	10	0	0.000	0.000	0.641	0.000	0.00	20	4	20	0.54	0.222	0.809
2	54	11	1	0.392	0.144	0.248	0.021	0.00	20	4	20	0.54	0.222	0.809
2	54	12	1	0.392	0.251	0.141	0.063	0.00	20	4	20	0.54	0.222	0.809
2	54	13	0	0.000	0.000	0.622	0.000	0.00	20	4	20	0.54	0.222	0.809
2	54	14	0	0.000	0.000	0.610	0.000	1.00	20	4	20	0.54	0.222	0.809
2	54	15	0	0.000	0.000	0.624	0.000	0.00	20	4	20	0.54	0.222	0.809
2	54	16	0	0.000	0.000	0.717	0.000	0.00	20	4	20	0.54	0.222	0.809
2	54	17	0	0.000	0.000	0.704	0.000	1.00	20	4	20	0.54	0.222	0.809
2	54	18	0	0.000	0.000	0.460	0.000	0.00	20	4	20	0.54	0.222	0.809
2	54	19	0	0.000	0.000	0.516	0.000	0.00	20	4	20	0.54	0.222	0.809
2	54	20	0	0.000	0.000	0.663	0.000	0.00	20	4	20	0.54	0.222	0.809
2	55	1	0	0.000	0.000	0.662	0.000	0.00	20	4	20	0.54	0.222	0.809
2	55	2	0	0.000	0.000	0.629	0.000	1.00	20	4	20	0.54	0.222	0.809
2	55	3	1	0.392	0.015	0.376	0.000	0.00	20	4	20	0.54	0.222	0.809
2	55	4	0	0.000	0.000	0.718	0.000	1.00	20	4	20	0.54	0.222	0.809
2	55	5	0	0.000	0.000	0.637	0.000	1.00	20	4	20	0.54	0.222	0.809
2	55	6	0	0.000	0.000	0.722	0.000	0.00	20	4	20	0.54	0.222	0.809
2	55	7	0	0.000	0.000	0.620	0.000	0.00	20	4	20	0.54	0.222	0.809
2	55	8	0	0.000	0.000	0.693	0.000	0.00	20	4	20	0.54	0.222	0.809
2	55	9	1	0.392	0.199	0.193	0.040	0.00	20	4	20	0.54	0.222	0.809
2	55	10	0	0.000	0.000	0.641	0.000	0.00	20	4	20	0.54	0.222	0.809
2	55	11	1	0.392	0.144	0.248	0.021	0.00	20	4	20	0.54	0.222	0.809
2	55	12	1	0.392	0.251	0.141	0.063	0.00	20	4	20	0.54	0.222	0.809
2	55	13	0	0.000	0.000	0.622	0.000	0.00	20	4	20	0.54	0.222	0.809
2	55	14	0	0.000	0.000	0.669	0.000	1.00	20	4	20	0.54	0.222	0.809
2	55	15	0	0.000	0.000	0.624	0.000	0.00	20	4	20	0.54	0.222	0.809
2	55	16	0	0.000	0.000	0.717	0.000	0.00	20	4	20	0.54	0.222	0.809
2	55	17	0	0.000	0.000	0.704	0.000	1.00	20	4	20	0.54	0.222	0.809
2	55	18	0	0.000	0.000	0.670	0.000	0.00	20	4	20	0.54	0.222	0.809
2	55	19	0	0.000	0.000	0.516	0.000	0.00	20	4	20	0.54	0.222	0.809
2	55	20	0	0.000	0.000	0.663	0.000	0.00	20	4	20	0.54	0.222	0.809
2	56	1	0	0.000	0.000	0.662	0.000	0.00	20	4	20	0.54	0.222	0.809
2	56	2	0	0.000	0.000	0.629	0.000	1.00	20	4	20	0.54	0.222	0.809
2	56	3	0	0.000	0.000	0.376	0.000	0.00	20	4	20	0.54	0.222	0.809
2	56	4	0	0.000	0.000	0.718	0.000	1.00	20	4	20	0.54	0.222	0.809
2	56	5	0	0.000	0.000	0.637	0.000	1.00	20	4	20	0.54	0.222	0.809
2	56	6	0	0.000	0.000	0.722	0.000	0.00	20	4	20	0.54	0.222	0.809
2	56	7	0	0.000	0.000	0.620	0.000	0.00	20	4	20	0.54	0.222	0.809
2	56	8	0	0.000	0.000	0.693	0.000	0.00	20	4	20	0.54	0.222	0.809
2	56	9	1	0.372	0.272	0.100	0.074	0.00	20	4	20	0.54	0.222	0.809
2	56	10	0	0.000	0.000	0.679	0.000	0.00	20	4	20	0.54	0.222	0.809
2	56	11	1	0.372	0.125	0.248	0.016	0.00	20	4	20	0.54	0.222	0.809
2	56	12	1	0.372	0.231	0.141	0.053	0.00	20	4	20	0.54	0.222	0.809
2	56	13	0	0.000	0.000	0.622	0.000	0.00	20	4	20	0.54	0.222	0.809
2	56	14	0	0.000	0.000	0.669	0.000	1.00	20	4	20	0.54	0.222	0.809
2	56	15	0	0.000	0.000	0.624	0.000	0.00	20	4	20	0.54	0.222	0.809
2	56	16	0	0.000	0.000	0.717	0.000	0.00	20	4	20	0.54	0.222	0.809
2	56	17	0	0.000	0.000	0.704	0.000	1.00	20	4	20	0.54	0.222	0.809
2	56	18	0	0.000	0.000	0.670	0.000	0.00	20	4	20	0.54	0.222	0.809
2	56	19	0	0.000	0.000	0.670	0.000	0.00	20	4	20	0.54	0.222	0.809
2	56	20	0	0.000	0.000	0.663	0.000	0.00	20	4	20	0.54	0.222	0.809
2	57	1	0	0.000	0.000	0.662	0.000	0.00	20	4	20	0.54	0.222	0.809
2	57	2	0	0.000	0.000	0.644	0.000	1.00	20	4	20	0.54	0.222	0.809
2	57	3	0	0.000	0.000	0.376	0.000	0.00	20	4	20	0.54	0.222	0.809
2	57	4	0	0.000	0.000	0.718	0.000	1.00	20	4	20	0.54	0.222	0.809
2	57	5	0	0.000	0.000	0.637	0.000	1.00	20	4	20	0.54	0.222	0.809
2	57	6	0	0.000	0.000	0.616	0.000	0.00	20	4	20	0.54	0.222	0.809
2	57	7	0	0.000	0.000	0.620	0.000	0.00	20	4	20	0.54	0.222	0.809
2	57	8	0	0.000	0.000	0.693	0.000	0.00	20	4	20	0.54	0.222	0.809
2	57	9	1	0.372	0.272	0.100	0.074	0.00	20	4	20	0.54	0.222	0.809
2	57	10	0	0.000	0.000	0.679	0.000	0.00	20	4	20	0.54	0.222	0.809
2	57	11	1	0.372	0.125	0.248	0.016	0.00	20	4	20	0.54	0.222	0.809
2	57	12	1	0.372	0.231	0.141	0.053	0.00	20	4	20	0.54	0.222	0.809
2	57	13	0	0.000	0.000	0.622	0.000	0.00	20	4	20	0.54	0.222	0.809
2	57	14	0	0.000	0.000	0.669	0.000	1.00	20	4	20	0.54	0.222	0.809
2	57	15	0	0.000	0.000	0.624	0.000	0.00	20	4	20	0.54	0.222	0.809
2	57	16	0	0.000	0.000	0.717	0.000	0.00	20	4	20	0.54	0.222	0.809
2	57	17	0	0.000	0.000	0.704	0.000	1.00	20	4	20	0.54	0.222	0.809
2	57	18	0	0.000	0.000	0.623	0.000	0.00	20	4	20	0.54	0.222	0.809
2	57	19	0	0.000	0.000	0.642	0.000	0.00	20	4	20	0.54	0.222	0.809
2	57	20	0	0.000	0.000	0.663	0.000	0.00	20	4	20	0.54	0.222	0.809
2	58	1	0	0.000	0.000	0.662	0.000	0.00	20	4	20	0.54	0.222	0.809
2	58	2	0	0.000	0.000	0.644	0.000	1.00	20	4	20	0.54	0.222	0.809
2	58	3	0	0.000	0.000	0.376	0.000	0.00	20	4	20	0.54	0.222	0.809
2	58	4	0	0.000	0.000	0.658	0.000	1.00	20	4	20	0.54	0.222	0.809
2	58	5	0	0.000	0.000	0.637	0.000	1.00	20	4	20	0.54	0.222	0.809
2	58	6	0	0.000	0.000	0.616	0.000	0.00	20	4	20	0.54	0.222	0.809
2	58	7	0	0.000	0.000	0.620	0.000	0.00	20	4	20	0.54	0.222	0.809
2	58	8	0	0.000	0.000	0.693	0.000	0.00	20	4	20	0.54	0.222	0.809
2	58	9	1	0.372	0.272	0.100	0.074	0.00	20	4	20	0.54	0.222	0.809
2	58	10	0	0.000	0.000	0.679	0.000	0.00	20	4	20	0.54	0.222	0.809
2	58	11	1	0.372	0.125	0.248	0.016	0.00	20	4	20	0.54	0.222	0.809
2	58	12	1	0.372	0.231	0.141	0.053	0.00	20	4	20	0.54	0.222	0.809
2	58	13	0	0.000	0.000	0.622	0.000	0.00	20	4	20	0.54	0.222	0.809
2	58	14	0	0.000	0.000	0.669	0.000	1.00	20	4	20	0.54	0.222	0.809
2	58	15	0	0.000	0.000	0.624	0.000	0.00	20	4	20	0.54	0.222	0.809
2	58	16	0	0.000	0.000	0.717	0.000	0.00	20	4	20	0.54	0.222	0.809
2	58	17	0	0.000	0.000	0.704	0.000	1.00	20	4	20	0.54	0.222	0.809
2	58	18	0	0.000	0.000	0.619	0.000	0.00	20	4	20	0.54	0.222	0.809
2	58	19	0	0.000	0.000	0.642	0.000	0.00	20	4	20	0.54	0.222	0.809
2	58	20	0	0.000	0.000	0.574	0.000	0.00	20	4	20	0.54	0.222	0.809
2	59	1	0	0.000	0.000	0.604	0.000	0.00	20	4	20	0.54	0.222	0.809
2	59	2	0	0.000	0.000	0.644	0.000	1.00	20	4	20	0.54	0.222	0.809
2	59	3	0	0.000	0.000	0.376	0.000	0.00	20	4	20	0.54	0.222	0.809
2	59	4	0	0.000	0.000	0.658	0.000	1.00	20	4	20	0.54	0.222	0.809
2	59	5	0	0.000	0.000	0.637	0.000	1.00	20	4	20	0.54	0.222	0.809
2	59	6	0	0.000	0.000	0.616	0.000	0.00	20	4	20	0.54	0.222	0.809
2	59	7	0	0.000	0.000	0.620	0.000	0.00	20	4	20	0.54	0.222	0.809
2	59	8	0	0.000	0.000	0.693	0.000	0.00	20	4	20	0.54	0.222	0.809
2	59	9	1	0.372	0.272	0.100	0.074	0.00	20	4	20	0.54	0.222	0.809
2	59	10	0	0.000	0.000	0.679	0.000	0.00	20	4	20	0.54	0.222	0.809
2	59	11	1	0.372	0.125	0.248	0.016	0.00	20	4	20	0.54	0.222	0.809
2	59	12	1	0.372	0.231	0.141	0.053	0.00	20	4	20	0.54	0.222	0.809
2	59	13	0	0.000	0.000	0.526	0.000	0.00	20	4	20	0.54	0.222	0.809
2	59	14	0	0.000	0.000	0.704	0.000	1.00	20	4	20	0.54	0.222	0.809
2	59	15	0	0.000	0.000	0.614	0.000	0.00	20	4	20	0.54	0.222	0.809
2	59	16	0	0.000	0.000	0.717	0.000	0.00	20	4	20	0.54	0.222	0.809
2	59	17	0	0.000	0.000	0.704	0.000	1.00	20	4	20	0.54	0.222	0.809
2	59	18	0	0.000	0.000	0.619	0.000	0.00	20	4	20	0.54	0.222	0.809
2	59	19	0	0.000	0.000	0.642	0.000	0.00	20	4	20	0.54	0.222	0.809
2	59	20	0	0.000	0.000	0.574	0.000	0.00	20	4	20	0.54	0.222	0.809
2	60	1	0	0.000	0.000	0.604	0.000	0.00	20	4	20	0.54	0.222	0.809
2	60	2	0	0.000	0.000	0.644	0.000	1.00	20	4	20	0.54	0.222	0.809
2	60	3	0	0.000	0.000	0.376	0.000	0.00	20	4	20	0.54	0.222	0.809
2	60	4	0	0.000	0.000	0.658	0.000	1.00	20	4	20	0.54	0.222	0.809
2	60	5	0	0.000	0.000	0.585	0.000	1.00	20	4	20	0.54	0.222	0.809
2	60	6	0	0.000	0.000	0.616	0.000	0.00	20	4	20	0.54	0.222	0.809
2	60	7	0	0.000	0.000	0.620	0.000	0.00	20	4	20	0.54	0.222	0.809
2	60	8	0	0.000	0.000	0.693	0.000	0.00	20	4	20	0.54	0.222	0.809
2	60	9	1	0.372	0.272	0.100	0.074	0.00	20	4	20	0.54	0.222	0.809
2	60	10	0	0.000	0.000	0.679	0.000	0.00	20	4	20	0.54	0.222	0.809
2	60	11	1	0.372	0.125	0.248	0.016	0.00	20	4	20	0.54	0.222	0.809
2	60	12	1	0.372	0.231	0.141	0.053	0.00	20	4	20	0.54	0.222	0.809
2	60	13	0	0.000	0.000	0.526	0.000	0.00	20	4	20	0.54	0.222	0.809
2	60	14	0	0.000	0.000	0.704	0.000	1.00	20	4	20	0.54	0.222	0.809
2	60	15	0	0.000	0.000	0.614	0.000	0.00	20	4	20	0.54	0.222	0.809
2	60	16	0	0.000	0.000	0.717	0.000	0.00	20	4	20	0.54	0.222	0.809
2	60	17	0	0.000	0.000	0.704	0.000	1.00	20	4	20	0.54	0.222	0.809
2	60	18	0	0.000	0.000	0.619	0.000	0.00	20	4	20	0.54	0.222	0.809
2	60	19	0	0.000	0.000	0.642	0.000	0.00	20	4	20	0.54	0.222	0.809
2	60	20	0	0.000	0.000	0.574	0.000	0.00	20	4	20	0.54	0.222	0.809
2	61	1	0	0.000	0.000	0.604	0.000	0.00	20	4	20	0.54	0.222	0.809
2	61	2	0	0.000	0.000	0.518	0.000	1.00	20	4	20	0.54	0.222	0.809
2	61	3	0	0.000	0.000	0.376	0.000	0.00	20	4	20	0.54	0.222	0.809
2	61	4	0	0.000	0.000	0.658	0.000	1.00	20	4	20	0.54	0.222	0.809
2	61	5	0	0.000	0.000	0.585	0.000	1.00	20	4	20	0.54	0.222	0.809
2	61	6	0	0.000	0.000	0.616	0.000	0.00	20	4	20	0.54	0.222	0.809
2	61	7	0	0.000	0.000	0.620	0.000	0.00	20	4	20	0.54	0.222	0.809
2	61	8	0	0.000	0.000	0.693	0.000	0.00	20	4	20	0.54	0.222	0.809
2	61	9	1	0.372	0.272	0.100	0.074	0.00	20	4	20	0.54	0.222	0.809
2	61	10	0	0.000	0.000	0.679	0.000	0.00	20	4	20	0.54	0.222	0.809
2	61	11	1	0.372	0.125	0.248	0.016	0.00	20	4	20	0.54	0.222	0.809
2	61	12	1	0.372	0.231	0.141	0.053	0.00	20	4	20	0.54	0.222	0.809
2	61	13	0	0.000	0.000	0.526	0.000	0.00	20	4	20	0.54	0.222	0.809
2	61	14	0	0.000	0.000	0.704	0.000	1.00	20	4	20	0.54	0.222	0.809
2	61	15	0	0.000	0.000	0.614	0.000	0.00	20	4	20	0.54	0.222	0.809
2	61	16	0	0.000	0.000	0.717	0.000	0.00	20	4	20	0.54	0.222	0.809
2	61	17	0	0.000	0.000	0.704	0.000	1.00	20	4	20	0.54	0.222	0.809
2	61	18	0	0.000	0.000	0.619	0.000	0.00	20	4	20	0.54	0.222	0.809
2	61	19	0	0.000	0.000	0.642	0.000	0.00	20	4	20	0.54	0.222	0.809
2	61	20	0	0.000	0.000	0.574	0.000	0.00	20	4	20	0.54	0.222	0.809
2	62	1	0	0.000	0.000	0.604	0.000	0.00	20	4	20	0.54	0.222	0.809
2	62	2	0	0.000	0.000	0.518	0.000	1.00	20	4	20	0.54	0.222	0.809
2	62	3	0	0.000	0.000	0.376	0.000	0.00	20	4	20	0.54	0.222	0.809
2	62	4	0	0.000	0.000	0.658	0.000	1.00	20	4	20	0.54	0.222	0.809
2	62	5	0	0.000	0.000	0.585	0.000	1.00	20	4	20	0.54	0.222	0.809
2	62	6	0	0.000	0.000	0.616	0.000	0.00	20	4	20	0.54	0.222	0.809
2	62	7	0	0.000	0.000	0.620	0.000	0.00	20	4	20	0.54	0.222	0.809
2	62	8	0	0.000	0.000	0.693	0.000	0.00	20	4	20	0.54	0.222	0.809
2	62	9	1	0.372	0.272	0.100	0.074	0.00	20	4	20	0.54	0.222	0.809
2	62	10	0	0.000	0.000	0.679	0.000	0.00	20	4	20	0.54	0.222	0.809
2	62	11	1	0.372	0.125	0.248	0.016	0.00	20	4	20	0.54	0.222	0.809
2	62	12	1	0.372	0.231	0.141	0.053	0.00	20	4	20	0.54	0.222	0.809
2	62	13	0	0.000	0.000	0.526	0.000	0.00	20	4	20	0.54	0.222	0.809
2	62	14	0	0.000	0.000	0.704	0.000	1.00	20	4	20	0.54	0.222	0.809
2	62	15	0	0.000	0.000	0.614	0.000	0.00	20	4	20	0.54	0.222	0.809
2	62	16	0	0.000	0.000	0.606	0.000	0.00	20	4	20	0.54	0.222	0.809
2	62	17	0	0.000	0.000	0.704	0.000	1.00	20	4	20	0.54	0.222	0.809
2	62	18	0	0.000	0.000	0.619	0.000	0.00	20	4	20	0.54	0.222	0.809
2	62	19	0	0.000	0.000	0.642	0.000	0.00	20	4	20	0.54	0.222	0.809
2	62	20	0	0.000	0.000	0.574	0.000	0.00	20	4	20	0.54	0.222	0.809
2	63	1	0	0.000	0.000	0.604	0.000	0.00	20	4	20	0.54	0.222	0.809
2	63	2	0	0.000	0.000	0.518	0.000	1.00	20	4	20	0.54	0.222	0.809
2	63	3	0	0.000	0.000	0.376	0.000	0.00	20	4	20	0.54	0.222	0.809
2	63	4	0	0.000	0.000	0.658	0.000	1.00	20	4	20	0.54	0.222	0.809
2	63	5	0	0.000	0.000	0.678	0.000	1.00	20	4	20	0.54	0.222	0.809
2	63	6	0	0.000	0.000	0.616	0.000	0.00	20	4	20	0.54	0.222	0.809
2	63	7	0	0.000	0.000	0.620	0.000	0.00	20	4	20	0.54	0.222	0.809
2	63	8	0	0.000	0.000	0.693	0.000	0.00	20	4	20	0.54	0.222	0.809
2	63	9	1	0.372	0.272	0.100	0.074	0.00	20	4	20	0.54	0.222	0.809
2	63	10	0	0.000	0.000	0.679	0.000	0.00	20	4	20	0.54	0.222	0.809
2	63	11	1	0.372	0.125	0.248	0.016	0.00	20	4	20	0.54	0.222	0.809
2	63	12	1	0.372	0.231	0.141	0.053	0.00	20	4	20	0.54	0.222	0.809
2	63	13	0	0.000	0.000	0.621	0.000	0.00	20	4	20	0.54	0.222	0.809
2	63	14	0	0.000	0.000	0.704	0.000	1.00	20	4	20	0.54	0.222	0.809
2	63	15	0	0.000	0.000	0.614	0.000	0.00	20	4	20	0.54	0.222	0.809
2	63	16	0	0.000	0.000	0.606	0.000	0.00	20	4	20	0.54	0.222	0.809
2	63	17	0	0.000	0.000	0.704	0.000	1.00	20	4	20	0.54	0.222	0.809
2	63	18	0	0.000	0.000	0.606	0.000	0.00	20	4	20	0.54	0.222	0.809
2	63	19	0	0.000	0.000	0.642	0.000	0.00	20	4	20	0.54	0.222	0.809
2	63	20	0	0.000	0.000	0.622	0.000	0.00	20	4	20	0.54	0.222	0.809
2	64	1	0	0.000	0.000	0.604	0.000	0.00	20	4	20	0.54	0.222	0.809
2	64	2	0	0.000	0.000	0.518	0.000	1.00	20	4	20	0.54	0.222	0.809
2	64	3	0	0.000	0.000	0.376	0.000	0.00	20	4	20	0.54	0.222	0.809
2	64	4	0	0.000	0.000	0.658	0.000	1.00	20	4	20	0.54	0.222	0.809
2	64	5	0	0.000	0.000	0.678	0.000	1.00	20	4	20	0.54	0.222	0.809
2	64	6	0	0.000	0.000	0.616	0.000	0.00	20	4	20	0.54	0.222	0.809
2	64	7	0	0.000	0.000	0.620	0.000	0.00	20	4	20	0.54	0.222	0.809
2	64	8	0	0.000	0.000	0.693	0.000	0.00	20	4	20	0.54	0.222	0.809
2	64	9	1	0.372	0.272	0.100	0.074	0.00	20	4	20	0.54	0.222	0.809
2	64	10	0	0.000	0.000	0.679	0.000	0.00	20	4	20	0.54	0.222	0.809
2	64	11	1	0.372	0.125	0.248	0.016	0.00	20	4	20	0.54	0.222	0.809
2	64	12	1	0.372	0.231	0.141	0.053	0.00	20	4	20	0.54	0.222	0.809
2	64	13	0	0.000	0.000	0.630	0.000	0.00	20	4	20	0.54	0.222	0.809
2	64	14	0	0.000	0.000	0.704	0.000	1.00	20	4	20	0.54	0.222	0.809
2	64	15	0	0.000	0.000	0.614	0.000	0.00	20	4	20	0.54	0.222	0.809
2	64	16	0	0.000	0.000	0.606	0.000	0.00	20	4	20	0.54	0.222	0.809
2	64	17	0	0.000	0.000	0.704	0.000	1.00	20	4	20	0.54	0.222	0.809
2	64	18	0	0.000	0.000	0.606	0.000	0.00	20	4	20	0.54	0.222	0.809
2	64	19	0	0.000	0.000	0.642	0.000	0.00	20	4	20	0.54	0.222	0.809
2	64	20	0	0.000	0.000	0.622	0.000	0.00	20	4	20	0.54	0.222	0.809
2	65	1	0	0.000	0.000	0.604	0.000	0.00	20	4	20	0.54	0.222	0.809
2	65	2	0	0.000	0.000	0.518	0.000	1.00	20	4	20	0.54	0.222	0.809
2	65	3	0	0.000	0.000	0.376	0.000	0.00	20	4	20	0.54	0.222	0.809
2	65	4	0	0.000	0.000	0.658	0.000	1.00	20	4	20	0.54	0.222	0.809
2	65	5	0	0.000	0.000	0.678	0.000	1.00	20	4	20	0.54	0.222	0.809
2	65	6	0	0.000	0.000	0.616	0.000	0.00	20	4	20	0.54	0.222	0.809
2	65	7	0	0.000	0.000	0.620	0.000	0.00	20	4	20	0.54	0.222	0.809
2	65	8	0	0.000	0.000	0.671	0.000	0.00	20	4	20	0.54	0.222	0.809
2	65	9	1	0.372	0.272	0.100	0.074	0.00	20	4	20	0.54	0.222	0.809
2	65	10	0	0.000	0.000	0.679	0.000	0.00	20	4	20	0.54	0.222	0.809
2	65	11	1	0.372	0.125	0.248	0.016	0.00	20	4	20	0.54	0.222	0.809
